brand_id,brand_name,level1_category,adg,ado,adq
1110457,AtLast&Co.,Men's Apparel,,,
4796588,Antlers Outdoors,Sports & Outdoors,,,
3622048,BROSIA,Health,,,
4217173,COOKIA,Food & Beverages,,,
3662507,MELNG,Home Electronic,,,
6499647,MKOPSZ,Women Accessories,,,
4625454,SATD 迅安捲門,Home Electronic,,,
4898293,CARMII 艾蜜之膚,Sports & Outdoors,,,
5249685,日本WAKI,Health,,,
4854883,BTONAS,Pets,,,
1663717,MUSIC FRIEND 知音人,Mother & Baby,,,
1111953,Rain's talk 話雨,Sports & Outdoors,,,
5173208,404 Oligo,Health,,,
1218719,ZERO 9,Home Electronic,,,
3880080,RelaGala,Women Accessories,,,
1101588,PIEMONTE LUSSO,Women Bags,,,
1218226,TORBIST,Sports & Outdoors,,,
1111076,H-GANG SECURITY,Home & Living,,,
5264036,CARIBBEAN SEAL,Men's Apparel,,,
1089993,MAISON EUREKA,Women's Apparel,,,
3800655,JIGGING PRO,Sports & Outdoors,,,
6368473,程葦烘培蛋黃酥,Food & Beverages,,,
5175333,black eye 峇里島咖啡,Food & Beverages,,,
4949883,Bioshining 亮晶鑽牙膏,Home & Living,,,
2564364,PuraTHRIVE,Health,,,
4993292,楓書坊文化出版社,Books,,,
6260532,逸普夫,Health,,,
5108433,Relaco,Beauty,,,
6090751,Vision 安必測,Health,,,
4175981,QianJi,Home & Living,,,
3862525,oven glass,Home & Living,,,
1696350,晴盛,Food & Beverages,,,
3435073,GO!HOME,Home & Living,,,
1404433,OLON,Home & Living,,,
6345943,Hanakimi,Mother & Baby,,,
1219966,木雅軒,Home & Living,,,
1096155,Aposo 艾波索,Food & Beverages,,,
1092412,KINSOLE 清尚,Women Accessories,,,
5107045,漫慢好日,Home & Living,,,
1214587,Always 歐惟斯,Pets,,,
4248406,Yotijay,Home & Living,,,
1089820,ARMITRON,Men's Bags& Accessories,,,
4425844,OMAMAKA,Home & Living,,,
1160406,CHLOCLEAN 克羅靈,Health,,,
3487635,Noir Beauty,Beauty,,,
1215475,Emerald pet,Pets,,,
6507197,morris,Beauty,,,
1112287,V/SUAL,Men's Apparel,,,
1161404,Health Quality Square 晨杏生醫,Home & Living,,,
1196718,LINE MUSIC,Game Kingdom,,,
3714562,Kesoto,Home & Living,,,
5117983,MINGHUI IMPERIAL PAINTING,Home & Living,,,
1086760,HOOG,Sports & Outdoors,,,
1214948,CASA MILO,Food & Beverages,,,
4882968,Danongwon,Food & Beverages,,,
4908556,Mimulanzhi,Mother & Baby,,,
1099764,快樂生活科技,Health,,,
2562185,IMVELY,Beauty,,,
5551330,Sportik,Sports & Outdoors,,,
6314800,DigiBorne,Women Accessories,,,
1218405,UltraFire,Game Kingdom,,,
1082666,DASH CYCLES,Sports & Outdoors,,,
1099192,XANOVA,Hardware & 3C,,,
4901133,小米,Hardware & 3C,,,
6133563,SPEEDT,Motors,,,
3853561,CHCH,Others,,,
1099123,X JEWELLERY,Women Accessories,,,
4996186,Diveblues,Mobile & Gadgets,,,
1217041,Nature's Pet,Pets,,,
1101449,TENO,Sports & Outdoors,,,
1091599,OOEYEWEAR 圈圈眼鏡,Men's Bags& Accessories,,,
6296511,PAOLO GRIMM,Shoes,,,
1112445,Zhor & Nema,Women's Apparel,,,
4266792,CRYSTALP,Women Accessories,,,
5235205,ZJKC,Health,,,
6322376,MASTER BLUE,Men's Apparel,,,
1197238,厚工育匠,Home & Living,,,
1801285,Goldlion,Home & Living,,,
6196959,FY,Shoes,,,
3922282,Lement,Beauty,,,
1102762,PMODA,Beauty,,,
1111348,Kapal-Laut,Women Accessories,,,
5145119,WeRugz,Home & Living,,,
5224458,活力雅普Holiup,Health,,,
6479938,APTXKDG,Pets,,,
6188099,Homeblin,Home & Living,,,
3472576,Bacchus Lab (바쿠스랩),Health,,,
2824188,Luckycandy,Mother & Baby,,,
5099734,Viborg 域堡,Home & Living,,,
3964902,PIACENZA,Women's Apparel,,,
4616472,deevoka,Men's Bags& Accessories,,,
6078123,勒芮手作工坊 Le Nez atelier,Home & Living,,,
6031420,Anker,Sports & Outdoors,,,
2550906,C.SANCTUARY,Beauty,,,
4063880,EVELLET MADE BY JSTYLE,Shoes,,,
1741027,NULL,Beauty,,,
1101135,PHARMADENT,Home & Living,,,
4276508,Mr.Tony,Women Accessories,,,
1098661,PAIX,Men's Bags& Accessories,,,
1081910,DAIVD DUKE,Women Bags,,,
1089138,earnest sewn,Men's Apparel,,,
3876113,Skybaits,Sports & Outdoors,,,
1098825,RAILCAR FINE GOODS,Men's Apparel,,,
3660986,TOGEWITHU,Beauty,,,
6204618,CHAMEAU,Beauty,,,
6521021,POST ARCHIVE FACTION,Men's Bags& Accessories,,,
1214435,ALLWINNER,Hardware & 3C,,,
1091864,From the Garret,Men's Apparel,,,
2564832,sealticker,Home & Living,,,
1219935,星部落,Books,,,
6209809,JAM CORP,Home & Living,,,
2798212,ARTISCARE,Beauty,,,
5158328,探險者,Sports & Outdoors,,,
2992944,YULULUKA,Beauty,,,
1218521,WENTWORTH,Life & Entertainment,,,
3075443,viva towels,Home & Living,,,
1088926,AQUATALIA,Shoes,,,
6254693,ZW,Women Bags,,,
1219336,三重區公所,Books,,,
1447190,Luluyelife 璐露野生活,Sports & Outdoors,,,
4528128,Genvely,Beauty,,,
6475100,multtvoo,Men's Bags& Accessories,,,
1092222,NINJA FRESH,Men's Apparel,,,
1161434,HonmounTech,Sports & Outdoors,,,
1083582,GHOST EMMA,Women's Apparel,,,
4220282,Vtsmax,Home Electronic,,,
2559645,BASIC COTTON,Women Accessories,,,
1097373,beyzacases,Mobile & Gadgets,,,
5015517,百頁出版社,Books,,,
1097734,cheritz,Life & Entertainment,,,
5472491,ITOBORI,Sports & Outdoors,,,
5283798,Fervens,Home & Living,,,
1087102,Edwards,Life & Entertainment,,,
5076025,熱刺激光台灣直營 Reci Laser,Home & Living,,,
1197370,臺灣企銀,Home & Living,,,
5196406,BCVK,Hardware & 3C,,,
4997064,yinguanjia,Home & Living,,,
4665067,Saturday Eleven,Men's Bags& Accessories,,,
1216259,KEYA JAM 好食光,Food & Beverages,,,
5408648,MINILO,Mother & Baby,,,
4898952,hellome,Beauty,,,
1218271,TaiSugar 台糖台北會館,Tickets & Services,,,
2240199,TWINGO,Home & Living,,,
1103527,YUNDING 雲頂,Tickets & Services,,,
3485778,fromCHIYOU,Beauty,,,
5035376,弘碁,Books,,,
1083003,ILC TRADING,Food & Beverages,,,
6268820,THXINNENG,Home Electronic,,,
5172884,PURADAK,Life & Entertainment,,,
2559385,ARCHÉ,Beauty,,,
1086053,Insight,Women's Apparel,,,
4890460,Gabaiyoka,Beauty,,,
1137430,Teresbarry 翠斯貝儷,Beauty,,,
1108710,茶客林,Food & Beverages,,,
6510967,SIMELO,Home & Living,,,
6366050,NOMA,Women Accessories,,,
5216497,國泰小數點,Tickets & Services,,,
2564838,universo garden angels,Beauty,,,
4784810,cuishangli,Women Accessories,,,
1288930,LILAI INN 里萊行旅,Tickets & Services,,,
4768913,SLNU3,Others,,,
6393805,Bling Baddies,Sports & Outdoors,,,
1120246,IKIIKI BOTANICS,Beauty,,,
1161999,Litens,Others,,,
5143219,ZHUZHUDI,Home & Living,,,
5252104,NATURE TARGET,Health,,,
1110331,9FIVE,Women Accessories,,,
1086403,Fragrance 香味,Food & Beverages,,,
6057954,河北大學出版社,Books,,,
1416132,Douyin 抖音,Game Kingdom,,,
1094603,OpenBox,Mobile & Gadgets,,,
2559459,ATOBOS,Beauty,,,
3410996,GAMAKAY,Hardware & 3C,,,
1105259,mavi,Women's Apparel,,,
1107028,玄太,Women's Apparel,,,
4191958,Newvessy,Mobile & Gadgets,,,
4819543,LiELFF,Mobile & Gadgets,,,
1639393,New Come,Beauty,,,
1631931,SKIN LANGUAGE 肌羽顏,Beauty,,,
1098498,MULAN MOTEL 沐蘭,Tickets & Services,,,
6286641,MOCHIDA,Beauty,,,
4736403,WU&HU,Women Accessories,,,
6366400,HY,Women Bags,,,
4898628,其他Disney,Mobile & Gadgets,,,
4106695,JULYHOT,Men's Bags& Accessories,,,
3593376,AiSASEA,Beauty,,,
1138727,MAGIC 寶佳美,Beauty,,,
5728339,ancolany,Beauty,,,
3354249,Lady Mint,Women's Apparel,,,
4869737,POP SUNDAY,Home & Living,,,
4894846,Garmin G1 僅用一個月,Sports & Outdoors,,,
4002278,DATTAMI,Home & Living,,,
5368048,GXP,Home & Living,,,
3095752,GODGIFT,Mobile & Gadgets,,,
6164968,Miracle Journey 奇肌旅程,Beauty,,,
1096111,KEEP A NOTEBOOK,Home & Living,,,
1214699,BEAUTY KUBES,Beauty,,,
1220314,臺灣活版印刷文化保存協會,Books,,,
4646642,XieChengZhuBao,Women Accessories,,,
6504295,LESJAY,Women Accessories,,,
1108652,Skywatch,Hardware & 3C,,,
3855250,StagB,Motors,,,
4934930,前衛牌,Home Electronic,,,
1083659,GIANNI FERAUD,Men's Apparel,,,
2562674,LABO-ESSENCE,Beauty,,,
5075234,AVESTAN,Beauty,,,
3695903,GARUMASTER,Food & Beverages,,,
6383066,DR.SEA,Beauty,,,
3663902,KICAAO,Home & Living,,,
3762604,SZMZ,Hardware & 3C,,,
3621233,VUNC,Men's Apparel,,,
6119040,Shang Cheng Shang,Mother & Baby,,,
6557788,HONTER,Shoes,,,
3692113,KASHWERE,Mother & Baby,,,
1800689,Boost Lab,Beauty,,,
4165556,MRED 美芮,Beauty,,,
1084430,HELLO SWEETY,Shoes,,,
6212317,善研,Health,,,
6283868,Logo,Mother & Baby,,,
1091849,godrej expert,Beauty,,,
5167863,SAYAND,Women's Apparel,,,
6183186,duobaanshumaguan,Mobile & Gadgets,,,
1111757,ONLY & SONS,Men's Apparel,,,
6513815,ABEIDUO,Shoes,,,
6495933,iDO,Mother & Baby,,,
1086847,ANDY WOLF,Women Accessories,,,
4761482,DIEAIYA,Motors,,,
1102315,Walden,Life & Entertainment,,,
6201090,文學森林,Books,,,
4952142,款款而行文化工作室,Home & Living,,,
1105965,TW STEEL,Men's Bags& Accessories,,,
4904164,Melissa,Sports & Outdoors,,,
1100063,Lylou,Beauty,,,
4265116,MALENB,Mother & Baby,,,
5195355,aries cobbler,Men's Bags& Accessories,,,
1161267,HAROO&BOOSTER,Beauty,,,
3430990,TaniWina,Pets,,,
1217651,Roschart,Food & Beverages,,,
5121878,Essii,Women Bags,,,
3618975,SOVAFOLK,Beauty,,,
1094588,KRUSELL,Mobile & Gadgets,,,
4536510,piCore,Beauty,,,
6329068,永太駿揚,Home Electronic,,,
5221351,櫻禾,Beauty,,,
1218309,Thetis More 特蒂斯,Food & Beverages,,,
4076077,Nuvely,Women Bags,,,
5098136,Happyseason,Pets,,,
4562463,Fulimiks,Health,,,
5133349,SPLR,Men's Apparel,,,
1090592,OLIVER BONAS,Women Bags,,,
6081875,AkaBane,Motors,,,
1101404,VIVNIC,Women's Apparel,,,
1160196,BLOC VINTAGE,Women's Apparel,,,
4782159,TEGMK,Mother & Baby,,,
3963378,ETHSHINE,Women Accessories,,,
4913997,&be,Beauty,,,
5249273,BGOX,Hardware & 3C,,,
1131116,SAMMY SHEPPARD,Home & Living,,,
1084406,BELLA VIE,Beauty,,,
5162673,SPLR,Men's Apparel,,,
1474249,ibon mobile,Mobile & Gadgets,,,
5061057,ROCOL,Home & Living,,,
5008351,BKK RIGINAL,Women Bags,,,
5130393,搶鮮,Pets,,,
6281722,PETARRIVAL,Pets,,,
1112507,e2moro,Mobile & Gadgets,,,
3960418,REN,Home & Living,,,
1101476,PICKOGEN,Mobile & Gadgets,,,
1104758,Reeves,Home & Living,,,
1220009,桑葚緣,Food & Beverages,,,
6278859,Bu wan te bao bei,Home & Living,,,
4346507,ANNYONG BIO,Health,,,
1090588,Helenere 賀蘭妮,Beauty,,,
4191461,ProGsterol,Health,,,
5201467,MF.🌹Manyi Florist,Home & Living,,,
3900913,ANDY,Home & Living,,,
1215315,DiCAPac,Hardware & 3C,,,
1086278,CHRISTIAN PAUL,Women Accessories,,,
1082027,HAERFEST,Men's Bags& Accessories,,,
4562667,Breathe in Bali,Women's Apparel,,,
2563625,nockchawon,Food & Beverages,,,
1111277,Jen's Pirate Booty,Women's Apparel,,,
4227364,TTUSTOL,Hardware & 3C,,,
4598065,QINTING,Women's Apparel,,,
1103776,POWERFLEX,Motors,,,
1095642,oisle,Mobile & Gadgets,,,
5193617,樂覺製所,Home & Living,,,
5235504,miu miu,Men's Apparel,,,
5053694,weiderui,Sports & Outdoors,,,
1111046,GUGU'S WATCH,Women Accessories,,,
6135794,inair,Hardware & 3C,,,
3661446,BAIYAN,Shoes,,,
4556142,QIHAO,Home & Living,,,
1217351,PUROMONTE,Sports & Outdoors,,,
1483805,uHandy,Home & Living,,,
6104177,N organic,Beauty,,,
6243359,ALCADEN,Men's Bags& Accessories,,,
5028091,LONGBAI,Men's Bags& Accessories,,,
4919371,Olymmons,Motors,,,
3765814,PUNKSTAR,Home & Living,,,
1102071,ROBERTA FURLANETTO,Women's Apparel,,,
3677873,primy,Home & Living,,,
3587583,Morgan Blue,Sports & Outdoors,,,
6341454,OF,Beauty,,,
4904954,BPM Entertainment,Life & Entertainment,,,
4572307,Fuoroce,Home & Living,,,
5015667,MEGADO,Home & Living,,,
1219380,五星御廚,Food & Beverages,,,
4918417,辰馬本家酒造株式会社,Home & Living,,,
6232840,HAOTONGYUAN,Hardware & 3C,,,
3509741,Summit 山頂牧場,Food & Beverages,,,
6386196,Aiyingle,Mother & Baby,,,
4032932,MAISHISHENGHUO,Home & Living,,,
1219426,健菜堂,Food & Beverages,,,
4923917,MARIANI,Women's Apparel,,,
1109375,SuteFoto 溯途,Hardware & 3C,,,
2559936,bonye,Beauty,,,
2663589,HOUSE OF AVENUES,Shoes,,,
5130924,DEYAN,Home & Living,,,
1727529,品三仙,Food & Beverages,,,
1878566,JINTING 金鼎,Home Electronic,,,
3695043,RUDA,Men's Bags& Accessories,,,
1141364,100%玩棉主義,Mother & Baby,,,
1637206,舒熱佳,Motors,,,
4230298,COLOSTRUM-LD,Health,,,
1094363,LIUGOO,Men's Apparel,,,
1802857,VStarcam,Hardware & 3C,,,
4043227,ZUOEKAI,Mobile & Gadgets,,,
1216819,MTC 大都會汽車客運,Life & Entertainment,,,
2564379,Skylake,Beauty,,,
1800557,Baimiss,Beauty,,,
2542424,sunnysunny,Home & Living,,,
6369349,MARTELL 馬爹利,Home & Living,,,
4128340,shudun,Home & Living,,,
1087397,ibici CALZE,Women Accessories,,,
3980121,Daimeizi,Women's Apparel,,,
6567908,NAKAMURA YOSHIHISA,Home & Living,,,
1412252,TRUE BOSS 醋頭家,Food & Beverages,,,
1131397,Aqua MINERAL,Beauty,,,
4883022,ZF,Motors,,,
5135361,Westman Atelier,Beauty,,,
4924037,森協,Motors,,,
1218074,Supwin 超威,Health,,,
5055350,CONNOISSEUR,Home & Living,,,
4880157,上憬商行,Food & Beverages,,,
4910849,ZOKI,Women's Apparel,,,
4553129,GARBURCH,Home & Living,,,
2322436,耀典國際,Life & Entertainment,,,
4753033,CDYCAM,Mother & Baby,,,
1108200,SeaFoodism 海鮮主義,Food & Beverages,,,
1214339,4V Design,Hardware & 3C,,,
6029724,高山隆,Women Accessories,,,
4941651,manicure angel professional nail care tools,Beauty,,,
1111224,JACK & LILY,Mother & Baby,,,
1082511,ACTYVA,Beauty,,,
1160395,CHEYENNE,Beauty,,,
1105697,Royal Princess,Women Accessories,,,
1082330,DANNY BEAR 丹尼熊,Women Bags,,,
5063474,PANTASY 拚奇,Life & Entertainment,,,
4303430,PLUSONE 加一智聯,Home & Living,,,
1801063,Ecowin,Health,,,
5206761,MTCRYSTAL,Women Accessories,,,
3315047,POWER JELLY,Sports & Outdoors,,,
4157801,biidi,Mother & Baby,,,
1088159,Gamiss,Women's Apparel,,,
1098710,Lollaland,Mother & Baby,,,
6280421,Lombibiu,Life & Entertainment,,,
1097766,chicago metallic,Home & Living,,,
6559502,JROOM,Mother & Baby,,,
6119417,HEYONE黑玩,Life & Entertainment,,,
6130433,CIRCULAR QUAY,Beauty,,,
1216430,LAKESIDE RESORT 天水蓮大飯店,Tickets & Services,,,
4279221,ARTISAN&ARTIST*,Hardware & 3C,,,
1746815,ACCOJE,Beauty,,,
6045047,Koroneko,Men's Apparel,,,
1110468,B-LOW THE BELT,Men's Bags& Accessories,,,
2561994,Hi Baby Club,Mother & Baby,,,
4380815,QUKE,Women Accessories,,,
1100464,TAYE,Life & Entertainment,,,
6034485,SPEEDONE,Sports & Outdoors,,,
1161201,GUOZHENYOUJIAO 果珍有酵,Health,,,
3857784,YANXZ,Beauty,,,
1214686,BASS EGG,Hardware & 3C,,,
6272007,Blancrème,Beauty,,,
1196641,HITOYOSHI,Men's Apparel,,,
1104993,mantanghung 滿堂紅,Tickets & Services,,,
4554360,Eterlens,Women Accessories,,,
6488321,ALA PURITY 翼,Beauty,,,
1215843,HAUSMANN'S,Food & Beverages,,,
1215943,HUNTEC 亨德,Mobile & Gadgets,,,
4036072,NYBYCACL,Home & Living,,,
3413979,mutoface (뮤토페이스),Beauty,,,
1111897,Q4 SPORTS,Sports & Outdoors,,,
4534063,ShiYI,Home & Living,,,
5447946,Kawas,Women's Apparel,,,
4807335,DEERFRIEND CAFE 伴鹿咖啡,Food & Beverages,,,
5954326,caoze,Shoes,,,
1112058,STELLA & DOT,Women Accessories,,,
3252671,YXO,Home & Living,,,
1096370,Argelja 安琪雅,Beauty,,,
5204983,Clean2,Women's Apparel,,,
5629326,Baby Jona,Beauty,,,
1163683,橄欖文化事業基金會,Books,,,
1214901,BullFight 鬥牛,Sports & Outdoors,,,
5118689,takepleasure,Beauty,,,
5200587,Tokyo Crafts,Sports & Outdoors,,,
5291611,LBB,Beauty,,,
3842568,GOBYGO,Sports & Outdoors,,,
5017409,midou,Beauty,,,
1128229,gomu,Home & Living,,,
3645549,Aalok,Beauty,,,
1161130,GHIUAN CHENG 全成照明,Home & Living,,,
4618074,Bogubogu,Pets,,,
1214579,Alohaloha Little,Mother & Baby,,,
1083486,中山肆玖,Home & Living,,,
6179928,ZENOWELL,Home & Living,,,
3983741,Made in Lab,Pets,,,
6559788,momoann,Mother & Baby,,,
1093298,OUTBACK MOTORTEK,Motors,,,
4312794,beiyimeng,Mother & Baby,,,
1312502,KAZANA,Shoes,,,
1111330,KING'S GIRL 大王千金,Food & Beverages,,,
1088272,Espesso Plus,Beauty,,,
5459549,QHST,Women's Apparel,,,
4339073,Comfee',Health,,,
3788956,CHRONOSWISS,Men's Bags& Accessories,,,
6420274,SOULGIRL KNH,Beauty,,,
4892421,MEGAMIE,Beauty,,,
4576960,NYXIA,Men's Bags& Accessories,,,
1111368,L'ESSENCE DE BOSHEA,Beauty,,,
4921901,chromecast,Mobile & Gadgets,,,
3917351,d'odeurs,Beauty,,,
1218066,Sunrise First 1 日出一號,Food & Beverages,,,
2563352,MONEX,Hardware & 3C,,,
5343698,ROYAL SPRING,Beauty,,,
3074814,AUQUEST,Beauty,,,
5351965,EXULL,Others,,,
1217416,Pluggerz,Sports & Outdoors,,,
6082536,CRYBABY,Life & Entertainment,,,
4273054,Little sunshine,Women's Apparel,,,
4248209,Golpher,Motors,,,
3954131,LANDER 聯德爾,Home & Living,,,
4762930,RARAPOP,Sports & Outdoors,,,
5107342,YoLeaClean優麗淨,Home & Living,,,
3029078,ikiwoombook,Mother & Baby,,,
5030825,wellpod,Life & Entertainment,,,
5398851,DEEG,Motors,,,
1196787,NewTek,Hardware & 3C,,,
4982710,Jingxiyuan,Women Accessories,,,
4248526,Gralara,Home & Living,,,
5454063,switchbot,Game Kingdom,,,
1109403,Sweet Baby,Mother & Baby,,,
2664863,LANDSAIL,Motors,,,
6274287,XINMEITAI,Beauty,,,
1496597,Linda Lady,Beauty,,,
1107786,SWISS ENERGY,Health,,,
1547012,MeiGrace,Women Accessories,,,
1097139,beige chuu,Beauty,,,
4250073,kokiya,Game Kingdom,,,
3176082,Deltalab,Life & Entertainment,,,
1089344,Dear My Universe,Others,,,
1084435,AKTEO,Men's Bags& Accessories,,,
2882196,Dr.CHAO,Beauty,,,
3661237,MileRush,Motors,,,
1101594,Melon 文具禮品,Beauty,,,
3008067,CRECOS,Beauty,,,
4135713,MaxgePC,Home & Living,,,
5269187,Cotton:on kids,Mother & Baby,,,
5053145,MCBV,Men's Bags& Accessories,,,
1102890,ROOMMATE,Home & Living,,,
3800094,VISLLA,Mobile & Gadgets,,,
1110997,G-Corporation,Motors,,,
6110905,Black Banana,Sports & Outdoors,,,
5157455,hipk,Mother & Baby,,,
4588517,財團法人人安社會福利慈善事業基金會,Tickets & Services,,,
1094686,Optima 歐迪馬,Home & Living,,,
1218054,Steinbach 史坦巴哈,Life & Entertainment,,,
4143060,LUIS FELIPE EDWARDS,Home & Living,,,
5303621,Victoria Anna,Beauty,,,
1214534,AUTOWORKS,Motors,,,
1160494,Cafine 刻凡,Food & Beverages,,,
3916435,Susu Flyon,Health,,,
5206624,MUSCHIO,Pets,,,
3774530,DIQI,Mobile & Gadgets,,,
5030292,LABSEOUL,Beauty,,,
4170508,DELLA BORN,Beauty,,,
5106711,BASTO,Shoes,,,
4070007,MANNY ONE,Beauty,,,
1082086,CAMPUS CREW,Men's Apparel,,,
6330585,Bliss,Home & Living,,,
3782516,Reddachic,Women's Apparel,,,
4310575,xbuyna,Game Kingdom,,,
3090595,Nii Dii CAFE 凝滴咖啡,Food & Beverages,,,
3911002,Ultra Lure Facotry,Sports & Outdoors,,,
5258374,NAGANO KEIKI,Home Electronic,,,
6444780,樺樺,Mother & Baby,,,
4702842,guoftstars,Sports & Outdoors,,,
1103541,ziss,Men's Bags& Accessories,,,
5222571,Whizzer,Mother & Baby,,,
4094846,DUKE4WD,Motors,,,
3142006,goodsleep 好睡王,Home & Living,,,
5622687,BONPIEL,Beauty,,,
2963559,Magic Element,Beauty,,,
1094947,LONDON LOVES LA,Women's Apparel,,,
3252634,PYJTRL,Men's Apparel,,,
4872675,CalniKin,Men's Bags& Accessories,,,
1103707,TITAN GEL,Beauty,,,
1088282,DaMove,Men's Apparel,,,
3579812,TARTUFLANGHE,Food & Beverages,,,
4920898,Jumbo Furniture,Home & Living,,,
4899750,丸福製茶,Food & Beverages,,,
5267403,Try'stream,Sports & Outdoors,,,
1093593,LIMI feu,Others,,,
1114213,Pestell,Pets,,,
5226436,Bao Family,Sports & Outdoors,,,
6233099,RangeCooking,Home Electronic,,,
1113496,BASS,Pets,,,
1346143,Hulooba 壺魯八,Food & Beverages,,,
5297959,Rexroth,Home & Living,,,
1106399,Plum organics,Mother & Baby,,,
5371328,GUNNIR,Hardware & 3C,,,
4960809,阿德银匠,Women Accessories,,,
5341016,YaChuanBen,Motors,,,
5071926,JulyMoly,Mother & Baby,,,
1091293,G’Morning,Women's Apparel,,,
2564730,RAREKIND,Beauty,,,
1091489,MARIA JOBSE,Women Bags,,,
1197264,官燕閣,Food & Beverages,,,
5275259,飲料杯,Home & Living,,,
1740464,holmatro,Home & Living,,,
5087696,FUMANJIA,Home Electronic,,,
5199773,LA MEI LA,Beauty,,,
4902403,CAT,Women Accessories,,,
5267426,FANUOSEN,Home Electronic,,,
1347067,GUEIHUASHOP 桂花坊,Home & Living,,,
4694813,JJR,Sports & Outdoors,,,
3738802,QSSALON,Beauty,,,
4092893,PURE CARE,Home Electronic,,,
5179058,ANZ BEAUMATRIX,Beauty,,,
3939965,PIEPII,Pets,,,
2564680,RafaRophe,Beauty,,,
1098577,Liwang 笠王,Sports & Outdoors,,,
5117606,皇后的鞋,Shoes,,,
5082472,HISERWA,Sports & Outdoors,,,
1160170,BEAUTY BEYOND SIZE,Sports & Outdoors,,,
1101427,SEBANG,Motors,,,
3157828,atikota,Home & Living,,,
5228017,youfly,Sports & Outdoors,,,
1111519,MCYS&TMJ,Men's Bags& Accessories,,,
5468266,Bruce Lee限量收藏卡,Life & Entertainment,,,
4624820,vdenmenv,Hardware & 3C,,,
4041825,CHEWES KWEN,Women Bags,,,
1418041,VOSSEN,Motors,,,
6392835,AGIFT 銀色禮物,Beauty,,,
5137083,TDG Audio,Hardware & 3C,,,
1218855,clckr,Game Kingdom,,,
4505040,SPEED ONE,Sports & Outdoors,,,
6147944,貓岱使,Pets,,,
4366344,MARLEY LILLY,Beauty,,,
6313115,Wolver,Motors,,,
2664895,ANLIYA,Women's Apparel,,,
6312117,JCT,Women's Apparel,,,
1141595,寶琳生物科技,Health,,,
5027464,TAKEN KC,Sports & Outdoors,,,
5026777,electroB,Men's Apparel,,,
5622982,ZHENGQI,Home & Living,,,
1100763,SCALEAUTO,Life & Entertainment,,,
2534674,Beaute de Sae,Beauty,,,
6344934,Xpower,Home & Living,,,
4820230,SNOWCOP,Home & Living,,,
1108539,臺中世界花卉博覽會,Tickets & Services,,,
5429699,Doc.flex,Sports & Outdoors,,,
5120556,Merida Extrema,Life & Entertainment,,,
4511601,VEXG,Home & Living,,,
4792966,MORiii 森手,Home & Living,,,
3812811,PURE LURE,Sports & Outdoors,,,
4642764,Fenix,Beauty,,,
1108800,Solar Shield,Women Accessories,,,
1219685,夆工作室,Books,,,
4321101,LUIEN,Beauty,,,
6317945,MOCHA,Home & Living,,,
1961589,MURONGYAN 慕蓉燕,Health,,,
2565395,Rosee eco body,Beauty,,,
1109844,雨季,Sports & Outdoors,,,
1082010,DALISHI,Men's Bags& Accessories,,,
1092895,LIAN LI 聯力工業,Hardware & 3C,,,
1134242,TMH,Mother & Baby,,,
1219272,useemi,Beauty,,,
4798600,Momenus,Beauty,,,
3267413,SEYCHELLES,Shoes,,,
1110740,D.fesense,Mother & Baby,,,
3703822,YUKIYXX,Women's Apparel,,,
4782184,NAZERA,Life & Entertainment,,,
6293279,LAWRENCE,Beauty,,,
4964358,捕夢網,Motors,,,
3978955,LOBSANG 羅布森,Home & Living,,,
1088709,BOTANIC FARM,Beauty,,,
1095722,MINGA LONDON,Women's Apparel,,,
1097546,catlike,Sports & Outdoors,,,
4589126,MOLISTONE,Women Accessories,,,
3648752,Tala for you,Men's Bags& Accessories,,,
3661656,YOSUN,Home Electronic,,,
4152220,GS SMILE,Beauty,,,
5168097,BLQYHFBM,Beauty,,,
4642459,MVA,Men's Bags& Accessories,,,
1083420,GETMEBLING,Others,,,
4884694,Neiliansheng,Shoes,,,
4689004,健康村,Health,,,
2561060,Dr Mercola,Health,,,
4083719,SHINE AE,Beauty,,,
2557245,NORTHLAND,Men's Apparel,,,
3770843,JOE BOXER,Men's Apparel,,,
1096771,La scene privee,Others,,,
1111657,N.PEAL,Men's Apparel,,,
2565078,VAVIMO,Beauty,,,
5934580,Carling Technologies,Home & Living,,,
2559360,APM Automotive Holdings Berhad,Motors,,,
3803847,BTS battison,Men's Bags& Accessories,,,
1216086,Isocal 愛速康,Health,,,
4449799,MintFactory,Beauty,,,
3101677,NAERWEN,Sports & Outdoors,,,
1092517,OROGOLD,Beauty,,,
5824913,Hi家居,Home & Living,,,
4524394,KRY,Hardware & 3C,,,
1084899,ISABELOSELUNI,Women's Apparel,,,
1196597,FOOD BOAT,Food & Beverages,,,
5312208,Sanbum ZEN,Home & Living,,,
5494266,iBEZi 億貝姿,Beauty,,,
1112450,a.cerco,Home & Living,,,
3740751,RQYCD,Men's Apparel,,,
5101064,MBWZ,Home & Living,,,
1218591,Wisest Cultural 廣智,Books,,,
1094088,NUSY,Women's Apparel,,,
5047571,SIYARUI,Motors,,,
4466967,YSEEU,Hardware & 3C,,,
3929364,fieder,Sports & Outdoors,,,
5004755,Betreasure,Hardware & 3C,,,
4362375,Change Bar 健飽卡,Health,,,
5181490,陣中,Food & Beverages,,,
1111239,JJ's HOUSE,Women's Apparel,,,
4448424,NIALAYA,Men's Bags& Accessories,,,
3052670,convey,Home & Living,,,
